accelx,accely,accelz,gravityx,gravityy,gravityz,linaccelx,linaccely,linaccelz,gyrx,gyry,gyrz,magx,magy,magz,orientazimuth,orientpitch,orientroll,pressure,sound,timestamp,datestamp
-0.7089,2.4573,9.3478,-0.71,2.51,9.45,-0.04,-0.05,0.18,0.0192,-0.0075,0.0107,-108.56,75.25,60.69,62.23,-14.83,4.3,1036.28,59.85,62003,2016-03-14 09:58:56:495
-0.6538,2.5076,9.5489,-0.69,2.54,9.45,0.01,-0.03,0.04,-0.0075,0.0043,0.0181,-107.87,74.5,59.94,62.02,-15.01,4.18,1036.26,57.191,62502,2016-03-14 09:58:56:994
-0.6706,2.4333,9.5489,-0.68,2.5,9.46,0.03,-0.07,0.02,0.0,0.0075,0.0192,-107.5,74.88,61.13,61.72,-14.77,4.11,1036.26,59.291,63003,2016-03-14 09:58:57:495
-0.5844,2.5196,9.5394,-0.66,2.49,9.46,0.02,-0.01,0.04,-0.0043,0.0021,0.0192,-108.25,74.88,61.5,62.03,-14.71,3.99,1036.35,56.104,63502,2016-03-14 09:58:57:994
-0.5724,2.522,9.501,-0.61,2.5,9.46,0.05,0.04,0.04,0.0,0.0053,0.0181,-107.87,74.88,60.69,62.47,-14.72,3.75,1036.26,59.806,64003,2016-03-14 09:58:58:495
-0.6035,2.5172,9.501,-0.62,2.51,9.46,-0.02,0.01,-0.02,-0.0021,0.0043,0.016,-107.5,73.81,61.88,62.31,-14.83,3.75,1036.22,63.517,64503,2016-03-14 09:58:58:995
-0.5868,2.5435,9.501,-0.61,2.52,9.46,0.01,0.02,0.01,-0.0011,0.0032,0.0192,-107.87,73.44,62.31,62.58,-14.89,3.69,1036.25,64.087,65002,2016-03-14 09:58:59:494
-0.6275,2.5627,9.4579,-0.6,2.53,9.45,0.01,0.06,0.03,0.0011,0.0053,0.0181,-107.87,72.69,61.13,62.52,-14.94,3.69,1036.26,61.226,65503,2016-03-14 09:58:59:995
-0.5892,2.6321,9.4292,-0.59,2.55,9.45,0.03,0.11,0.04,-0.0011,0.0011,0.0202,-107.87,73.44,61.13,62.99,-15.02,3.63,1036.23,59.171,66003,2016-03-14 09:59:00:495
-0.7137,2.5842,9.4986,-0.6,2.57,9.45,-0.11,0.02,0.07,0.0011,0.0053,0.0192,-107.5,73.06,59.88,62.74,-15.13,3.63,1036.31,56.339,66505,2016-03-14 09:59:00:997
-0.6179,2.6249,9.5418,-0.61,2.57,9.44,-0.02,0.04,0.06,0.0011,0.0021,0.0224,-107.5,73.44,61.13,62.88,-15.2,3.7,1036.25,58.484,67003,2016-03-14 09:59:01:495
-0.5988,2.6728,9.4436,-0.6,2.59,9.44,0.05,0.06,0.02,0.0043,0.0053,0.0234,-106.75,73.44,59.88,62.85,-15.31,3.64,1036.15,60.321,67503,2016-03-14 09:59:01:995
-0.6107,2.6441,9.4795,-0.6,2.61,9.43,0.02,0.03,0.07,0.0011,0.0032,0.0224,-106.37,73.44,59.5,62.7,-15.44,3.64,1036.12,62.589,68002,2016-03-14 09:59:02:494
-0.6275,2.7351,9.5106,-0.6,2.62,9.43,-0.03,0.03,0.08,-0.0021,0.0064,0.0234,-106.06,73.44,59.5,62.74,-15.5,3.64,1035.99,61.351,68503,2016-03-14 09:59:02:995
-0.4838,2.5914,9.4747,-0.58,2.62,9.43,0.1,-0.03,0.04,-0.0011,0.0064,0.0192,-105.31,73.81,59.13,62.35,-15.55,3.58,1035.99,62.668,69003,2016-03-14 09:59:03:495
-0.7329,2.6393,9.41,-0.6,2.62,9.43,-0.1,0.05,0.02,0.0,0.0053,0.0213,-105.31,74.13,61.13,62.18,-15.5,3.58,1036.05,59.654,69502,2016-03-14 09:59:03:994
-0.5149,2.7231,9.5968,-0.6,2.63,9.43,0.08,0.07,0.12,-0.0053,0.0053,0.0181,-104.25,73.44,58.69,62.19,-15.55,3.64,1036.15,59.315,70002,2016-03-14 09:59:04:494
-0.7856,2.6297,9.4771,-0.61,2.62,9.43,-0.18,-0.02,0.02,-0.0021,0.0011,0.0234,-105.31,73.44,60.31,62.07,-15.5,3.7,1036.15,58.392,70503,2016-03-14 09:59:04:995
-0.5293,2.51,9.307,-0.61,2.63,9.43,0.07,-0.12,-0.15,-0.0085,0.0032,0.0224,-104.56,73.06,59.13,62.46,-15.61,3.76,1036.13,57.955,71003,2016-03-14 09:59:05:495
-0.6227,2.613,9.2112,-0.59,2.62,9.43,-0.05,0.06,0.11,0.0011,0.0064,0.0181,-104.25,73.06,58.69,62.16,-15.5,3.58,1036.18,60.236,71502,2016-03-14 09:59:05:994
-0.6443,2.7136,9.4316,-0.6,2.65,9.42,-0.03,0.12,0.1,-0.0053,0.0021,0.0149,-104.56,73.44,60.69,62.73,-15.68,3.64,1036.13,62.681,72002,2016-03-14 09:59:06:494
-0.4742,2.7447,9.7262,-0.57,2.65,9.42,0.1,0.09,0.3,0.0032,0.0011,0.0053,-102.75,73.81,60.25,61.71,-15.67,3.46,1036.1,60.601,72503,2016-03-14 09:59:06:995
-0.6514,2.51,9.4867,-0.57,2.63,9.43,-0.07,-0.11,0.1,-0.0011,0.0053,0.0043,-103.5,74.13,59.88,61.67,-15.61,3.46,1036.14,67.447,73002,2016-03-14 09:59:07:494
-0.5652,2.4956,9.4484,-0.56,2.6,9.44,0.03,-0.12,-0.14,0.0053,0.0,0.0021,-103.5,73.81,60.31,61.52,-15.37,3.39,1036.15,67.39,73503,2016-03-14 09:59:07:995
-0.6059,2.4286,9.2544,-0.55,2.58,9.45,-0.05,-0.14,-0.19,-0.0011,-0.0021,-0.0043,-103.87,74.5,60.69,61.44,-15.26,3.39,1036.17,65.573,74002,2016-03-14 09:59:08:494
-0.6826,2.5866,9.4675,-0.58,2.56,9.45,-0.14,-0.01,0.2,0.0021,-0.0096,-0.0021,-103.87,73.81,60.31,60.97,-15.19,3.45,1036.04,65.926,74503,2016-03-14 09:59:08:995
-0.6371,2.6058,9.5753,-0.58,2.57,9.45,-0.05,0.07,0.15,0.0021,-0.0043,-0.0053,-104.56,74.88,61.06,61.51,-15.13,3.57,1036.08,62.944,75003,2016-03-14 09:59:09:495
-0.5892,2.6489,9.5322,-0.58,2.58,9.44,-0.01,0.07,0.08,0.0032,-0.0011,-0.0064,-104.25,74.13,62.25,61.88,-15.24,3.45,1036.19,63.059,75503,2016-03-14 09:59:09:995
-0.673,2.5962,9.4052,-0.59,2.58,9.44,-0.08,0.01,-0.05,0.0,-0.0032,-0.0053,-104.25,74.88,60.31,61.78,-15.26,3.52,1036.22,64.473,76003,2016-03-14 09:59:10:495
-0.6658,2.6154,9.422,-0.6,2.59,9.44,-0.07,0.03,0.03,0.0,-0.0021,-0.0043,-104.94,74.13,61.5,62.16,-15.31,3.64,1036.28,59.562,76502,2016-03-14 09:59:10:994
-0.6035,2.6297,9.4172,-0.6,2.61,9.43,0.0,0.02,-0.02,0.0011,-0.0043,-0.0053,-104.94,74.13,63.06,62.34,-15.44,3.64,1036.28,58.258,77003,2016-03-14 09:59:11:495
-0.697,2.7255,9.4268,-0.6,2.62,9.43,-0.06,0.1,0.09,-0.0011,-0.0043,-0.0053,-104.25,73.81,63.06,62.14,-15.5,3.64,1036.23,56.065,77502,2016-03-14 09:59:11:994
-0.6275,2.7207,9.5034,-0.61,2.64,9.43,-0.04,0.07,0.04,-0.0011,-0.0021,-0.0032,-104.56,74.5,61.88,61.92,-15.61,3.7,1036.22,56.005,78002,2016-03-14 09:59:12:494
-0.594,2.7926,9.4963,-0.6,2.65,9.42,0.01,0.08,0.01,0.0011,-0.0053,-0.0043,-105.69,74.13,63.88,62.81,-15.63,3.64,1036.22,55.04,78503,2016-03-14 09:59:12:995
-0.7449,2.7591,9.3549,-0.61,2.67,9.42,-0.08,0.06,-0.12,-0.0021,-0.0011,-0.0043,-105.31,72.69,63.06,63.01,-15.79,3.71,1036.25,55.086,79003,2016-03-14 09:59:13:495
-0.582,2.704,9.4124,-0.62,2.67,9.41,0.04,0.02,-0.01,0.0011,-0.0032,-0.0011,-105.69,72.69,63.44,63.25,-15.81,3.77,1036.3,56.796,79502,2016-03-14 09:59:13:994
-0.6826,2.7231,9.4484,-0.61,2.7,9.41,-0.07,0.02,0.04,0.0021,-0.0043,-0.0021,-104.94,71.63,63.44,63.58,-15.98,3.71,1036.28,56.479,80002,2016-03-14 09:59:14:494
-0.6155,2.7303,9.4196,-0.62,2.7,9.41,0.01,0.05,0.06,-0.0043,-0.0021,0.0,-105.31,72.69,62.25,63.03,-15.98,3.77,1036.23,53.787,80502,2016-03-14 09:59:14:994
-0.582,2.7112,9.4675,-0.6,2.7,9.41,0.01,0.01,0.08,0.0011,-0.0032,0.0,-105.31,73.06,62.25,63.03,-15.98,3.71,1036.23,55.976,81002,2016-03-14 09:59:15:494
-0.673,2.7016,9.3909,-0.61,2.71,9.41,-0.05,0.02,-0.02,-0.0032,0.0021,-0.0011,-105.69,71.63,62.25,63.74,-16.03,3.71,1036.25,55.483,81502,2016-03-14 09:59:15:994
-0.5964,2.7136,9.4579,-0.61,2.7,9.41,0.02,0.02,0.06,0.0021,0.0,0.0021,-104.94,71.63,61.5,63.47,-15.98,3.71,1036.23,56.179,82003,2016-03-14 09:59:16:495
-0.6514,2.7351,9.4388,-0.6,2.72,9.4,-0.05,0.02,0.02,-0.0021,0.0011,0.0,-105.69,70.5,61.06,64.11,-16.11,3.65,1036.23,55.617,82503,2016-03-14 09:59:16:995
-0.6538,2.7303,9.4412,-0.61,2.72,9.4,-0.04,0.01,0.04,0.0021,-0.0075,0.0021,-105.69,71.63,61.44,63.67,-16.11,3.71,1036.21,56.679,83002,2016-03-14 09:59:17:494
-0.6179,2.7183,9.4388,-0.6,2.72,9.4,0.0,0.0,0.03,0.0032,-0.0011,-0.0021,-106.06,72.0,59.88,63.57,-16.11,3.65,1036.3,56.349,83503,2016-03-14 09:59:17:995
-0.6706,2.7088,9.41,-0.61,2.72,9.4,-0.07,-0.01,-0.01,0.0043,0.0053,-0.0021,-104.94,72.0,60.69,63.44,-16.11,3.71,1036.32,55.79,84003,2016-03-14 09:59:18:495
-0.6059,2.7064,9.5154,-0.6,2.7,9.41,0.01,0.0,0.0,-0.0021,0.0053,-0.0021,-106.37,71.25,59.88,63.92,-15.98,3.65,1036.27,57.023,84502,2016-03-14 09:59:18:994
-0.6754,2.7064,9.4963,-0.6,2.7,9.41,-0.04,-0.01,0.06,0.0011,-0.0043,-0.0011,-105.31,72.69,60.25,62.82,-15.98,3.65,1036.21,55.579,85002,2016-03-14 09:59:19:494
-0.6035,2.6992,9.446,-0.6,2.7,9.41,-0.03,-0.01,0.06,-0.0053,-0.0011,0.0,-106.06,71.63,61.06,63.59,-15.98,3.65,1036.26,55.331,85503,2016-03-14 09:59:19:995
-0.6299,2.589,9.4627,-0.6,2.68,9.42,0.0,-0.08,0.05,0.0,-0.0021,0.0,-106.06,72.0,61.06,63.32,-15.92,3.65,1036.22,54.48,86003,2016-03-14 09:59:20:495
-0.6347,2.5387,9.5298,-0.6,2.63,9.43,-0.07,-0.1,0.06,0.0,-0.0064,-0.0011,-106.06,72.69,59.5,63.67,-15.61,3.64,1036.3,54.739,86503,2016-03-14 09:59:20:995
-0.594,2.6082,9.4124,-0.6,2.62,9.43,-0.01,0.02,0.05,-0.0011,-0.0011,-0.0011,-106.37,72.69,59.44,62.63,-15.5,3.64,1036.31,53.577,87002,2016-03-14 09:59:21:494
-0.6395,2.601,9.5561,-0.6,2.62,9.43,-0.06,0.0,0.04,0.0,-0.0043,0.0,-105.69,71.25,61.06,63.38,-15.5,3.64,1036.32,52.975,87502,2016-03-14 09:59:21:994
-0.6179,2.5723,9.4723,-0.61,2.6,9.44,-0.01,-0.04,0.07,0.0,-0.0011,0.0,-106.06,71.63,59.88,63.08,-15.37,3.7,1036.28,52.586,88002,2016-03-14 09:59:22:494
-0.6658,2.5914,9.4843,-0.6,2.59,9.44,-0.02,0.01,0.05,-0.0011,-0.0011,0.0,-106.06,72.0,61.06,63.15,-15.31,3.64,1036.31,52.29,88503,2016-03-14 09:59:22:995
-0.6395,2.5914,9.501,-0.61,2.58,9.44,-0.03,0.01,0.06,-0.0011,-0.0032,0.0,-105.69,72.69,59.88,62.58,-15.26,3.7,1036.31,54.076,89002,2016-03-14 09:59:23:494
-0.6347,2.5842,9.4579,-0.6,2.58,9.44,-0.01,0.0,0.03,-0.0043,-0.0021,0.0,-105.31,72.69,59.88,62.34,-15.26,3.64,1036.3,53.563,89502,2016-03-14 09:59:23:994
-0.6467,2.5866,9.4771,-0.6,2.58,9.44,-0.04,0.02,0.02,0.0011,0.0,0.0011,-105.31,71.63,60.25,62.78,-15.26,3.64,1036.32,53.768,90002,2016-03-14 09:59:24:494
-0.6323,2.5842,9.5082,-0.6,2.58,9.44,0.0,0.0,0.05,-0.0011,-0.0011,-0.0011,-105.31,72.0,62.63,63.09,-15.26,3.64,1036.26,54.233,90503,2016-03-14 09:59:24:995
-0.6323,2.6106,9.4843,-0.6,2.58,9.44,-0.05,0.0,0.03,-0.0011,-0.0021,-0.0011,-105.31,72.31,61.06,62.88,-15.26,3.64,1036.27,53.529,91002,2016-03-14 09:59:25:494
-0.5964,2.5962,9.4843,-0.6,2.58,9.44,-0.04,0.03,0.07,-0.0032,-0.0011,0.0,-105.31,72.0,61.06,62.88,-15.26,3.64,1036.32,53.754,91503,2016-03-14 09:59:25:995
-0.6275,2.5866,9.4747,-0.6,2.58,9.44,-0.04,0.01,0.04,-0.0011,-0.0011,-0.0011,-106.06,72.69,60.69,62.68,-15.26,3.64,1036.32,52.374,92003,2016-03-14 09:59:26:495
-0.6467,2.5579,9.4651,-0.6,2.58,9.44,-0.02,0.0,0.01,-0.0011,-0.0011,-0.0021,-106.06,72.0,61.06,63.11,-15.26,3.64,1036.35,53.113,92503,2016-03-14 09:59:26:995
-0.6251,2.5938,9.4843,-0.61,2.58,9.44,-0.03,0.0,0.06,-0.0021,0.0,-0.0021,-105.69,71.63,61.06,63.11,-15.26,3.7,1036.32,52.414,93002,2016-03-14 09:59:27:494
-0.6491,2.601,9.4771,-0.61,2.58,9.44,-0.03,0.01,0.04,0.0011,-0.0043,0.0,-105.31,71.63,61.06,62.87,-15.26,3.7,1036.35,54.07,93502,2016-03-14 09:59:27:994
-0.6203,2.601,9.4915,-0.6,2.58,9.44,-0.01,0.03,0.02,-0.0011,0.0,-0.0011,-106.06,72.0,61.44,63.11,-15.26,3.64,1036.32,50.796,94002,2016-03-14 09:59:28:494
-0.6275,2.5842,9.4364,-0.61,2.58,9.44,-0.05,0.02,0.02,0.0,0.0,-0.0011,-105.69,72.31,60.63,63.11,-15.26,3.7,1036.35,53.087,94502,2016-03-14 09:59:28:994
-0.6323,2.5986,9.4675,-0.6,2.58,9.44,-0.03,0.03,0.01,-0.0011,-0.0032,0.0,-105.69,72.31,61.06,62.84,-15.2,3.64,1036.27,51.726,95002,2016-03-14 09:59:29:494
-0.6251,2.5914,9.4627,-0.6,2.57,9.44,-0.03,0.0,0.06,-0.0021,-0.0053,0.0,-105.31,72.31,60.63,62.84,-15.2,3.64,1036.26,51.939,95502,2016-03-14 09:59:29:994
-0.6371,2.5842,9.5082,-0.61,2.57,9.44,-0.03,0.01,0.05,0.0,-0.0021,-0.0021,-105.31,72.0,61.44,62.84,-15.2,3.7,1036.19,52.819,96002,2016-03-14 09:59:30:494
-0.6491,2.6034,9.5082,-0.61,2.57,9.44,-0.03,0.04,0.07,0.0011,-0.0021,-0.0021,-105.69,71.63,61.44,63.07,-15.2,3.7,1036.22,52.299,96502,2016-03-14 09:59:30:994
-0.6395,2.5914,9.5058,-0.61,2.57,9.44,-0.01,0.02,0.05,-0.0021,0.0,-0.0021,-106.37,72.69,61.44,62.64,-15.2,3.7,1036.3,52.718,97005,2016-03-14 09:59:31:497
-0.6371,2.5555,9.4747,-0.61,2.57,9.44,-0.03,-0.01,0.03,-0.0011,-0.0021,-0.0021,-105.31,71.25,60.69,63.27,-15.2,3.7,1036.28,54.387,97504,2016-03-14 09:59:31:996
-0.6131,2.5962,9.4436,-0.6,2.58,9.44,-0.02,0.03,0.0,-0.0011,-0.0011,-0.0011,-105.31,71.63,60.25,63.07,-15.2,3.7,1036.28,53.081,98002,2016-03-14 09:59:32:494
-0.6347,2.6154,9.5058,-0.6,2.58,9.44,-0.04,0.02,0.02,-0.0043,-0.0043,0.0,-105.31,72.0,60.63,62.88,-15.26,3.64,1036.32,52.249,98503,2016-03-14 09:59:32:995
-0.6083,2.5675,9.4076,-0.6,2.59,9.44,-0.08,0.01,0.14,-0.0011,0.0043,-0.0011,-105.69,72.31,59.88,63.05,-15.31,3.64,1036.36,55.426,99002,2016-03-14 09:59:33:494
-0.6371,2.5962,9.446,-0.6,2.58,9.44,-0.02,0.01,0.05,0.0011,-0.0032,-0.0011,-105.69,72.0,61.88,63.22,-15.26,3.64,1036.39,54.673,99503,2016-03-14 09:59:33:995
-0.6203,2.5938,9.4915,-0.6,2.57,9.44,-0.03,-0.01,0.02,-0.0011,-0.0021,-0.0011,-105.69,72.0,61.06,63.08,-15.2,3.64,1036.45,52.583,100002,2016-03-14 09:59:34:494
-0.6203,2.6034,9.4843,-0.6,2.57,9.44,-0.02,0.02,0.04,0.0,-0.0021,0.0011,-105.69,73.06,60.25,62.55,-15.2,3.64,1036.44,51.431,100502,2016-03-14 09:59:34:994
-0.6155,2.5866,9.4747,-0.6,2.57,9.44,-0.02,0.02,0.07,0.0011,-0.0011,0.0,-105.31,71.63,60.25,62.74,-15.2,3.64,1036.48,52.584,101002,2016-03-14 09:59:35:494
-0.6395,2.5818,9.4531,-0.6,2.57,9.44,-0.01,0.01,0.02,-0.0011,-0.0011,0.0,-105.31,72.0,61.44,62.84,-15.2,3.64,1036.4,53.15,101503,2016-03-14 09:59:35:995
-0.6299,2.6249,9.4268,-0.6,2.58,9.44,-0.02,0.03,0.01,0.0021,0.0,0.0,-105.69,72.0,61.88,63.18,-15.2,3.64,1036.47,54.028,102002,2016-03-14 09:59:36:494
-0.6251,2.5675,9.4795,-0.6,2.56,9.45,-0.05,-0.01,0.07,-0.0021,0.0,0.0,-105.69,71.63,59.88,62.36,-15.13,3.63,1036.57,54.074,102502,2016-03-14 09:59:36:994
-0.5964,2.6178,9.4675,-0.6,2.57,9.44,0.0,0.05,0.05,-0.0021,-0.0043,0.0,-105.69,73.06,61.44,62.64,-15.18,3.63,1036.58,54.21,103003,2016-03-14 09:59:37:495
-0.6371,2.5531,9.5058,-0.6,2.57,9.45,-0.03,-0.01,0.06,0.0,-0.0043,-0.0021,-105.31,71.63,61.06,62.83,-15.18,3.63,1036.52,54.953,103502,2016-03-14 09:59:37:994
-0.6419,2.6225,9.5633,-0.6,2.57,9.44,-0.04,0.04,0.07,0.0011,-0.0032,0.0,-106.06,71.63,60.25,62.97,-15.2,3.64,1036.6,54.422,104002,2016-03-14 09:59:38:494
-0.6299,2.577,9.525,-0.6,2.57,9.44,-0.03,0.01,0.04,0.0011,-0.0021,0.0,-105.69,73.06,60.25,63.08,-15.2,3.64,1036.52,53.953,104502,2016-03-14 09:59:38:994
-0.6682,2.5746,9.4963,-0.6,2.57,9.45,-0.06,0.01,0.05,0.0011,-0.0021,0.0,-105.31,72.31,61.06,62.84,-15.2,3.64,1036.48,54.334,105002,2016-03-14 09:59:39:494
-0.6227,2.5842,9.4891,-0.6,2.57,9.44,-0.03,0.02,0.07,0.0011,-0.0053,-0.0011,-105.69,71.63,60.25,62.97,-15.2,3.64,1036.47,53.978,105502,2016-03-14 09:59:39:994
-0.6371,2.5794,9.4915,-0.6,2.57,9.45,-0.03,0.01,0.04,0.0,-0.0021,0.0,-105.31,72.69,61.88,62.5,-15.18,3.63,1036.43,54.456,106002,2016-03-14 09:59:40:494
-0.5796,2.5746,9.5106,-0.59,2.57,9.45,0.02,0.01,0.07,0.0,-0.0021,0.0,-105.69,72.69,61.06,62.64,-15.18,3.63,1036.35,53.628,106501,2016-03-14 09:59:40:993
-0.6371,2.5651,9.4747,-0.59,2.57,9.44,-0.02,0.0,0.03,0.0011,-0.0032,-0.0011,-106.37,72.0,60.25,62.97,-15.2,3.64,1036.25,52.735,107003,2016-03-14 09:59:41:495
-0.6323,2.5866,9.4819,-0.6,2.57,9.45,-0.02,0.01,0.0,0.0011,-0.0021,-0.0021,-105.69,72.0,61.06,63.07,-15.18,3.63,1036.3,52.646,107502,2016-03-14 09:59:41:994
-0.5988,2.5866,9.5034,-0.59,2.56,9.45,0.0,0.02,0.06,0.0,-0.0021,-0.0021,-105.31,72.31,61.06,62.64,-15.18,3.63,1036.34,51.802,108002,2016-03-14 09:59:42:494
-0.6179,2.577,9.4531,-0.6,2.57,9.45,-0.03,0.01,0.03,0.0,-0.0021,0.0,-105.69,72.0,60.25,62.97,-15.18,3.63,1036.25,50.957,108502,2016-03-14 09:59:42:994
-0.6395,2.5914,9.4507,-0.6,2.57,9.44,-0.02,0.02,0.03,0.0011,-0.0032,0.0,-106.06,71.63,61.81,63.18,-15.2,3.64,1036.19,51.563,109003,2016-03-14 09:59:43:495
-0.6419,2.6106,9.4939,-0.59,2.62,9.43,-0.03,0.02,0.05,-0.0021,-0.0032,0.0032,-105.69,72.69,61.44,63.75,-15.55,3.58,1036.3,59.806,109502,2016-03-14 09:59:43:994
-0.6083,2.6082,9.4723,-0.59,2.61,9.44,-0.01,0.02,0.07,0.0053,-0.0011,-0.0021,-106.06,71.25,60.63,63.66,-15.43,3.58,1036.26,53.006,110003,2016-03-14 09:59:44:495
-0.6347,2.6178,9.525,-0.59,2.61,9.43,-0.02,0.01,0.06,-0.0021,0.0021,-0.0011,-105.69,72.69,59.88,63.23,-15.43,3.58,1036.26,52.919,110503,2016-03-14 09:59:44:995
-0.6131,2.6321,9.4723,-0.59,2.61,9.43,-0.03,0.0,0.05,0.0053,-0.0011,-0.0021,-105.69,71.63,61.44,63.24,-15.44,3.58,1036.22,52.762,111003,2016-03-14 09:59:45:495
-0.6203,2.6297,9.4436,-0.59,2.61,9.43,-0.03,0.01,-0.02,0.0075,-0.0032,-0.0011,-106.06,71.63,61.06,63.24,-15.44,3.58,1036.19,53.294,111503,2016-03-14 09:59:45:995
-0.6131,2.6704,9.4555,-0.59,2.63,9.43,-0.03,0.01,-0.02,0.0011,-0.0032,0.0011,-106.06,72.69,61.44,62.88,-15.55,3.58,1036.25,56.317,112002,2016-03-14 09:59:46:494
-0.6227,2.6345,9.4986,-0.6,2.63,9.43,-0.02,0.01,0.02,0.0011,-0.0032,-0.0011,-105.69,71.63,60.25,63.2,-15.55,3.64,1036.13,52.897,112502,2016-03-14 09:59:46:994
-0.6131,2.6393,9.4867,-0.6,2.63,9.43,-0.03,0.05,0.02,-0.0043,-0.0043,0.0,-105.31,71.25,61.81,63.62,-15.55,3.64,1036.02,54.131,113002,2016-03-14 09:59:47:494
-0.6251,2.6465,9.4555,-0.59,2.62,9.43,0.0,-0.01,0.06,0.0,0.0011,0.0,-105.31,71.25,60.63,63.38,-15.5,3.64,1036.08,54.453,113502,2016-03-14 09:59:47:994
-0.6514,2.6489,9.4555,-0.6,2.63,9.43,-0.05,0.02,0.03,0.0021,-0.0075,-0.0011,-105.31,71.63,61.06,63.08,-15.55,3.64,1036.14,54.483,114002,2016-03-14 09:59:48:494
-0.661,2.6417,9.4915,-0.6,2.63,9.43,-0.03,0.03,0.04,-0.0021,-0.0021,-0.0011,-106.06,71.25,61.06,63.74,-15.55,3.64,1035.96,52.807,114502,2016-03-14 09:59:48:994
-0.6155,2.6273,9.4627,-0.6,2.63,9.43,-0.01,0.03,0.03,0.0,0.0011,0.0021,-104.94,72.69,61.44,62.64,-15.55,3.64,1036.14,52.972,115002,2016-03-14 09:59:49:494
-0.6275,2.6776,9.4675,-0.59,2.63,9.43,-0.03,0.02,0.02,0.0043,-0.0032,-0.0021,-106.37,72.31,60.63,63.31,-15.55,3.58,1036.25,52.085,115502,2016-03-14 09:59:49:994
-0.6419,2.6489,9.4843,-0.6,2.63,9.43,-0.03,0.04,0.02,0.0021,-0.0011,0.0,-105.69,71.63,61.06,63.31,-15.55,3.64,1036.19,51.909,116006,2016-03-14 09:59:50:498
-0.6203,2.6537,9.4436,-0.6,2.62,9.43,-0.01,0.02,0.04,0.0,-0.0021,0.0,-105.69,71.25,60.25,63.6,-15.5,3.64,1036.02,53.994,116502,2016-03-14 09:59:50:994
-0.6395,2.6297,9.434,-0.6,2.63,9.43,-0.01,0.02,0.05,0.0011,-0.0011,-0.0011,-105.69,71.63,61.81,63.04,-15.5,3.64,1036.04,53.786,117003,2016-03-14 09:59:51:495
-0.5724,2.6154,9.3262,-0.61,2.61,9.43,-0.09,0.09,0.23,-0.0117,-0.0107,0.0,-105.31,72.0,61.0,63.24,-15.44,3.64,1036.04,55.149,117502,2016-03-14 09:59:51:994
-0.6227,2.601,9.4651,-0.6,2.6,9.44,0.0,0.01,0.02,0.0,-0.0011,-0.0011,-106.06,72.0,60.25,63.08,-15.37,3.64,1036.12,54.119,118002,2016-03-14 09:59:52:494
-0.6203,2.6417,9.4603,-0.59,2.61,9.43,-0.04,0.01,0.0,0.0202,-0.0053,-0.0011,-105.31,71.25,60.63,63.44,-15.44,3.58,1036.05,54.199,118502,2016-03-14 09:59:52:994
-0.6011,2.6369,9.4699,-0.59,2.62,9.43,-0.01,0.01,-0.02,-0.0117,-0.0021,-0.0021,-105.69,71.63,59.44,63.07,-15.5,3.58,1036.06,53.894,119003,2016-03-14 09:59:53:495
-0.6155,2.6058,9.4795,-0.59,2.59,9.44,-0.04,0.0,0.04,-0.0043,-0.0043,-0.0021,-105.69,72.0,61.81,63.3,-15.37,3.58,1036.1,54.536,119503,2016-03-14 09:59:53:995
-0.6203,2.6178,9.4986,-0.59,2.59,9.44,-0.03,0.02,0.05,0.0011,-0.0032,-0.0021,-105.69,72.31,61.44,63.16,-15.31,3.58,1036.1,54.493,120002,2016-03-14 09:59:54:494
-0.6203,2.5914,9.4723,-0.59,2.59,9.44,-0.04,0.01,0.04,-0.0011,0.0011,0.0011,-105.69,72.69,60.63,62.73,-15.31,3.58,1036.09,53.138,120502,2016-03-14 09:59:54:994
-0.6179,2.6321,9.4531,-0.59,2.59,9.44,-0.03,0.04,0.05,-0.0011,-0.0032,-0.0011,-106.37,72.69,61.44,62.73,-15.31,3.58,1036.17,52.659,121002,2016-03-14 09:59:55:494
-0.6251,2.601,9.4771,-0.59,2.6,9.44,-0.01,0.03,0.02,0.0,0.0011,-0.0011,-106.06,72.31,60.63,63.19,-15.37,3.58,1036.17,52.78,121503,2016-03-14 09:59:55:995
-0.6059,2.6202,9.4531,-0.59,2.6,9.44,-0.03,0.02,0.05,-0.0021,0.0011,-0.0011,-106.06,71.25,60.25,63.52,-15.37,3.58,1036.14,54.32,122002,2016-03-14 09:59:56:494
-0.6203,2.6082,9.4603,-0.59,2.59,9.44,-0.04,0.01,0.05,0.0,-0.0011,-0.0011,-106.37,72.31,61.06,63.16,-15.31,3.58,1036.3,54.264,122502,2016-03-14 09:59:56:994
-0.6251,2.613,9.4747,-0.6,2.59,9.44,-0.03,0.02,0.04,-0.0021,-0.0021,0.0,-105.69,71.25,60.19,63.48,-15.31,3.64,1036.25,59.603,123002,2016-03-14 09:59:57:494
-0.6179,2.5962,9.4747,-0.59,2.6,9.44,-0.02,0.02,0.03,-0.0011,-0.0021,0.0,-105.69,71.63,60.63,63.09,-15.37,3.58,1036.23,56.039,123503,2016-03-14 09:59:57:995
-0.6275,2.6225,9.4723,-0.6,2.6,9.44,-0.02,0.02,0.05,0.0011,-0.0043,0.0,-106.37,72.31,61.0,63.19,-15.37,3.64,1036.19,55.505,124003,2016-03-14 09:59:58:495
